ID	PATCH_GENERATED	COMPILATION_ERROR_INTRODUCED	TARGET_ERROR_RESOLVED	TARGET_ERROR_RESOLVED_WITHOUT_NEW_ERRORS	TRIGGERED_NEW_ERRORS	EXECUTION_TIME_IN_MILLIS	FAILING_TESTS
1	true	false	true	true	false	21592	false
2	true	false	true	true	false	19142	false
3	true	false	true	true	false	20509	false
4	true	false	true	true	false	38893	false
5	true	false	true	false	true	16721	false
6	true	false	true	true	false	29950	false
7	true	false	true	false	true	16252	false
8	true	false	true	true	false	37206	false
9	true	false	true	false	true	30666	false
10	true	false	true	true	false	31814	false
11	true	false	true	true	false	27053	false
12	true	false	true	true	false	54104	false
13	true	false	true	true	false	24018	false
