ID	TYPE	Message	EXPRESSION	PATH	HASH
1	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return glide;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/Glide.java:140	a714cd408b95c86817295f4db7f347c56bcb9c4e
2	PASS_NULLABLE	passing @Nullable parameter 'context' where @NonNull is required	    return Glide.get(context).getRequestManagerRetriever();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/Glide.java:518	736b57fb3ad2a4affa903dd381baf95e2c68f502
4	DEREFERENCE_NULLABLE	dereferenced expression previous is @Nullable	        previous.begin();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestBuilder.java:851	0617548ec435ab1d7f88664e5a6e4c30350bc293
6	METHOD_NO_INIT	initializer method does not guarantee @NonNull field requestOptions (line 93) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  @SuppressWarnings("PMD.ConstructorCallsOverridableMethod")	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java:114	0f456fb921674821571ef406ad3dbc3aebf6fb77
7	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	      buffer = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/data/BufferedOutputStream.java:97	9ac10817fe4660870e689843ac5fc30a0b91a701
8	DEREFERENCE_NULLABLE	dereferenced expression listener is @Nullable	    listener.onResourceReleased(ref.key, newResource);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/ActiveResources.java:123	13a8adf76c4be245d87c4771a0ac00bc468af751
9	DEREFERENCE_NULLABLE	dereferenced expression modelLoaders is @Nullable	    return modelLoaderIndex < modelLoaders.size();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheGenerator.java:89	0dd4623fa0792e9b2409497d29ca28260fd9a737
10	DEREFERENCE_NULLABLE	dereferenced expression loadData is @Nullable	    cb.onDataFetcherReady(sourceKey, data, loadData.fetcher, DataSource.DATA_DISK_CACHE, sourceKey);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheGenerator.java:102	06624ff1850a467eb3454725841b9ed46c38d13c
12	PASS_NULLABLE	passing @Nullable parameter 'cacheFile' where @NonNull is required	            modelLoader.buildLoadData(	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheGenerator.java:75	86139ff4fc367c9e5a91e8f2e6e81825da5b986f
13	DEREFERENCE_NULLABLE	dereferenced expression encoder is @Nullable	    return encoder.encode(data, file, options);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheWriter.java:30	1269f073066592260a46d32868a7365f8a01dfc4
16	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    resourceClass = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:84	ac32957db2efa0fc54f6a8ec57fb44fe0d195fdb
18	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    options = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:86	8a80a29e51f08ce24ef5225ae8d57c5751aee87c
19	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return diskCacheStrategy;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:102	ada39246b1a9391a4198300ec3d7dfc02bc6e5b1
