ID	TYPE	Message	EXPRESSION	PATH	HASH
1	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return glide;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/Glide.java:140	32b078767fa2e67dfe01bf711220afc884c4918b
2	PASS_NULLABLE	passing @Nullable parameter 'context' where @NonNull is required	    return Glide.get(context).getRequestManagerRetriever();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/Glide.java:518	657fb839e820c4d4ebbb283f5d117ecd74dc7938
3	DEREFERENCE_NULLABLE	dereferenced expression errorBuilder is @Nullable	    int errorOverrideWidth = errorBuilder.getOverrideWidth();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestBuilder.java:1123	78fa4654eac37077d9240f29db6873b542741437
4	DEREFERENCE_NULLABLE	dereferenced expression previous is @Nullable	        previous.begin();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestBuilder.java:851	438329fb83e4f74904fd07210ef6f4beacfd1aca
5	DEREFERENCE_NULLABLE	dereferenced expression previous is @Nullable	    return !options.isMemoryCacheable() && previous.isComplete();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestBuilder.java:870	6bc202bce742cc428339a068413400fc380052fe
6	METHOD_NO_INIT	initializer method does not guarantee @NonNull field requestOptions (line 93) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  @SuppressWarnings("PMD.ConstructorCallsOverridableMethod")	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java:114	b481bd54c467b75f3994c7e00ca7f375154ce596
7	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	      buffer = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/data/BufferedOutputStream.java:97	bd0af14c58f2dd9330e2dce99328fec98239df8c
8	DEREFERENCE_NULLABLE	dereferenced expression listener is @Nullable	    listener.onResourceReleased(ref.key, newResource);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/ActiveResources.java:123	caf504f4178f7ec0fb43ba6eaf303174e7a0246d
9	DEREFERENCE_NULLABLE	dereferenced expression modelLoaders is @Nullable	    return modelLoaderIndex < modelLoaders.size();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheGenerator.java:89	67308f0c494d0ad60f135b6e9c3a7cee5ab5118d
10	DEREFERENCE_NULLABLE	dereferenced expression loadData is @Nullable	    cb.onDataFetcherReady(sourceKey, data, loadData.fetcher, DataSource.DATA_DISK_CACHE, sourceKey);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheGenerator.java:102	8c49105ab8302c7a0e24fa79b9f8f47517ce10ef
11	DEREFERENCE_NULLABLE	dereferenced expression loadData is @Nullable	    cb.onDataFetcherFailed(sourceKey, e, loadData.fetcher, DataSource.DATA_DISK_CACHE);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheGenerator.java:107	4d6bffdcf851718bf2ad13cbcd750b370d357bb0
12	PASS_NULLABLE	passing @Nullable parameter 'cacheFile' where @NonNull is required	            modelLoader.buildLoadData(	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheGenerator.java:75	78cfb1ff59027f5b660f43c56ae08edbc7d29cdc
13	DEREFERENCE_NULLABLE	dereferenced expression encoder is @Nullable	    return encoder.encode(data, file, options);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DataCacheWriter.java:30	b2877e7488f4a31410ccc989715da877023eab5c
14	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    glideContext = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:81	67538b8e3498f5e98736e4bc17e299bd2c47d5b8
15	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    model = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:82	48337ae374877f15541f57c31bc7de30a60e817a
16	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    resourceClass = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:84	6bce4790eac624f99853c52c2b459aa549403adf
17	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    transcodeClass = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:85	237837945abd68b8c2dc5a12dbc288ac8c823733
18	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    options = null;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:86	2cdee0a637174f42b6ab87b750b57f618b198990
19	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return diskCacheStrategy;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:102	940d2b51c72c254abbfc4109aa9211983d21117a
20	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return priority;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:110	5bd9591e778ce95426aa4c49bd7473114467cbcc
21	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return signature;	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:118	b63791de74fc5129697761aad711c05526ecab49
22	DEREFERENCE_NULLABLE	dereferenced expression transformations is @Nullable	    Transformation<Z> result = (Transformation<Z>) transformations.get(resourceClass);	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java:162	951ef5a9b26edb97cc36132d9dfb261e7cd57055
23	DEREFERENCE_NULLABLE	dereferenced expression fetcher is @Nullable	      fetcher.cleanup();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java:508	71e89eca9324645b7c893212287baf2c6b6c5aeb
24	DEREFERENCE_NULLABLE	dereferenced expression priority is @Nullable	    return priority.ordinal();	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java:210	9e4e38b03b9a628b5823fb1a65d9cc93297bae30
25	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields stage (line 65), currentSourceKey (line 72) are initialized along all control-flow paths (remember to check for exceptions or early returns).	  @Initializer	/home/vscode/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java:87	fd227cc0326b1eb04583b85d247c62078e6d1f50
