ID	PATCH_GENERATED	COMPILATION_ERROR_INTRODUCED	TARGET_ERROR_RESOLVED	TARGET_ERROR_RESOLVED_WITHOUT_NEW_ERRORS	TRIGGERED_NEW_ERRORS	EXECUTION_TIME_IN_MILLIS	FAILING_TESTS
1	true	false	true	false	true	15451	false
2	true	false	true	false	true	56585	false
3	true	false	true	false	true	52876	false
4	true	false	true	false	true	33123	false
5	true	true	false	false	false	78765	false
6	true	false	true	false	true	52507	false
7	true	false	true	false	true	53723	false
8	true	false	true	false	true	53182	false
9	true	false	true	true	false	52386	false
10	true	false	true	true	false	57518	false
11	true	false	true	true	false	22823	false
12	true	false	true	false	true	33563	false
13	true	false	true	true	false	42492	false
14	true	false	true	true	false	49706	false
15	true	false	false	false	true	53686	false
16	true	true	false	false	false	56484	false
17	true	false	true	false	true	14640	false
18	true	false	true	true	false	14508	false
19	true	false	true	true	false	16058	false
20	true	false	true	true	false	41828	false
21	true	false	true	true	false	44079	false
22	true	false	true	true	false	21588	false
23	true	false	true	true	false	18640	false
24	true	false	true	true	false	22701	false
25	true	false	true	true	false	37542	false
26	true	false	true	true	false	52080	false
27	true	false	true	true	false	46625	false
28	true	false	true	true	false	54528	false
29	true	false	true	true	false	57936	false
30	true	false	true	true	false	29460	false
31	true	false	true	true	false	20795	false
32	false	false	false	false	false	16926	false
33	true	false	true	true	false	53557	false
34	true	false	true	true	false	53644	false
35	true	false	true	true	false	58366	false
36	true	false	true	true	false	57603	false
37	true	false	true	true	false	13496	false
38	true	false	false	false	false	14697	false
39	true	false	true	true	false	14566	false
40	true	false	true	true	false	20294	false
41	true	false	true	true	false	35877	false
42	true	false	true	true	false	69482	false
43	true	false	true	true	false	16887	false
44	true	false	true	true	false	13627	false
45	true	false	true	true	false	57430	false
46	true	false	true	true	false	19413	false
47	true	false	true	true	false	13966	false
48	true	false	true	true	false	39158	false
49	true	false	true	true	false	56011	false
50	true	true	false	false	false	53224	false
51	true	false	true	true	false	14930	false
52	true	false	true	true	false	15414	false
53	true	false	true	true	false	16539	false
54	true	false	true	true	false	25349	false
55	true	false	true	true	false	23012	false
56	true	false	true	true	false	27972	false
57	true	false	false	false	true	15804	false
58	false	false	false	false	false	41873	false
59	true	true	false	false	false	13852	false
60	true	false	true	true	false	62831	false
61	true	false	true	true	false	52882	false
62	true	true	false	false	false	38191	false
63	true	false	true	false	true	14575	false
64	true	false	false	false	true	14154	false
65	true	false	true	true	false	14275	false
66	true	false	true	true	false	14182	false
67	true	false	true	true	false	15518	false
68	true	false	true	true	false	16381	false
69	true	false	true	true	false	18322	false
70	true	false	true	true	false	31574	false
71	true	false	true	true	false	23044	false
72	true	false	true	true	false	16092	false
73	true	false	true	true	false	14815	false
74	true	false	true	true	false	14758	false
75	true	false	true	true	false	13628	false
76	true	false	true	true	false	18001	false
77	true	true	false	false	false	14594	false
78	true	false	true	true	false	14071	false
79	true	false	true	true	false	12964	false
80	true	false	true	true	false	33177	false
81	true	false	true	true	false	38014	false
82	true	false	true	true	false	60031	false
83	true	false	true	false	true	56062	false
84	true	false	true	true	false	50334	false
85	true	false	true	true	false	13986	false
86	true	true	false	false	false	18322	false
87	true	false	true	true	false	54624	false
88	true	false	true	true	false	12548	false
89	true	false	true	true	false	12767	false
90	true	false	true	false	true	12737	false
91	true	false	true	true	false	16548	false
92	true	false	true	true	false	12502	false
93	true	false	true	true	false	13626	false
94	true	false	true	true	false	14883	false
95	true	false	true	true	false	14249	false
96	true	false	true	false	true	13373	false
97	true	false	true	true	false	13616	false
98	true	false	true	true	false	13245	false
99	true	false	true	true	false	13144	false
100	true	false	true	true	false	37080	false
101	true	false	true	true	false	31923	false
102	true	false	true	false	true	16228	false
103	true	false	true	true	false	15322	false
104	true	true	false	false	false	14538	false
105	true	false	true	false	true	12957	false
106	true	false	true	false	true	56138	false
107	true	false	true	false	true	14872	false
108	true	false	true	false	true	13853	false
109	true	true	false	false	false	14589	false
110	true	true	false	false	false	14692	false
111	true	true	false	false	false	13249	false
112	true	false	true	true	false	14918	false
113	true	false	true	true	false	14038	false
114	true	false	true	true	false	12945	false
115	true	false	false	false	false	15279	false
116	true	true	false	false	false	12883	false
117	true	true	false	false	false	13014	false
118	true	false	true	true	false	12920	false
119	true	false	true	true	false	10838	false
120	true	false	true	true	false	17376	false
121	true	false	true	true	false	17320	false
122	true	false	true	true	false	18950	false
123	true	false	true	true	false	17034	false
124	true	false	true	true	false	17786	false
125	true	true	false	false	false	14517	false
126	true	true	false	false	false	13511	false
127	true	false	true	true	false	14008	false
128	true	false	true	true	false	15198	false
129	true	false	false	false	true	13048	false
130	true	false	true	true	false	12751	false
131	true	false	false	false	true	13134	false
132	true	false	true	true	false	12921	false
133	true	false	true	true	false	16317	false
134	true	false	true	true	false	17659	false
135	true	false	true	true	false	13632	false
136	true	false	false	false	true	12987	false
137	true	false	true	true	false	13234	false
138	true	false	false	false	true	12926	false
139	true	false	false	false	true	12958	false
140	true	false	true	true	false	14122	false
141	true	false	true	true	false	13719	false
142	true	false	false	false	true	15296	false
143	true	true	false	false	false	13064	false
144	true	true	false	false	false	14107	false
145	true	false	true	true	false	14128	false
146	true	true	false	false	false	12427	false
147	true	true	false	false	false	12752	false
148	true	true	false	false	false	12878	false
149	true	true	false	false	false	13427	false
150	true	false	true	false	true	12017	false
151	true	false	true	true	false	16267	false
152	true	false	true	true	false	15832	false
153	true	false	true	true	false	15668	false
154	true	false	true	true	false	13291	false
155	true	false	true	true	false	14666	false
156	true	true	false	false	false	12354	false
157	true	false	false	false	false	12820	false
158	true	false	true	true	false	12365	false
159	true	false	true	false	true	13926	false
160	true	false	true	false	true	11149	false
161	true	false	true	true	false	13202	false
162	true	false	true	true	false	13143	false
163	true	false	true	true	false	20192	false
164	true	false	true	true	false	16605	false
165	true	false	true	true	false	14348	false
166	true	false	false	false	true	12791	false
167	true	false	true	true	false	13981	false
168	true	false	true	true	false	13416	false
169	true	false	true	true	false	14705	false
170	true	true	false	false	false	13654	false
171	true	false	true	true	false	14295	false
172	true	false	true	false	true	13852	false
173	true	false	true	true	false	17313	false
174	true	false	true	true	false	13154	false
175	true	false	true	true	false	13414	false
176	true	false	true	false	true	12794	false
177	true	false	true	true	false	13078	false
178	true	true	false	false	false	12898	false
179	true	false	true	true	false	13072	false
180	true	false	true	true	false	12808	false
181	true	false	true	true	false	14470	false
182	true	false	false	false	false	13272	false
183	true	false	true	true	false	13429	false
184	true	false	false	false	true	12647	false
185	true	false	false	false	true	13485	false
186	true	false	true	true	false	14122	false
187	true	true	false	false	false	14564	false
188	true	false	true	true	false	15642	false
189	true	false	true	true	false	17818	false
190	true	false	true	true	false	13098	false
191	true	false	true	true	false	23814	false
192	true	false	true	true	false	24059	false
193	true	false	true	true	false	21249	false
194	true	false	true	false	true	14614	false
195	true	false	true	true	false	14189	false
196	true	false	true	true	false	13160	false
197	true	false	true	true	false	16234	false
198	true	false	true	false	true	13219	false
199	true	false	true	true	false	16109	false
200	true	false	true	true	false	12555	false
201	false	false	false	false	false	22350	false
202	true	false	true	true	false	15083	false
203	true	false	true	true	false	15669	false
204	true	false	true	true	false	13599	false
205	true	false	true	true	false	12945	false
206	true	false	true	true	false	13368	false
207	true	false	true	true	false	12443	false
208	true	false	true	true	false	21248	false
209	true	false	true	true	false	13047	false
210	true	false	true	true	false	13112	false
211	true	false	true	true	false	12351	false
212	true	false	true	true	false	13048	false
213	true	false	true	false	true	13656	false
214	true	false	true	true	false	12916	false
215	true	false	true	true	false	12829	false
216	true	false	true	false	true	13472	false
217	true	false	true	true	false	13724	false
218	true	false	true	true	false	13499	false
219	true	false	true	true	false	13072	false
220	true	true	false	false	false	13712	false
221	true	true	false	false	false	13507	false
222	true	false	true	true	false	13850	false
223	true	true	false	false	false	13375	false
224	false	false	false	false	false	12819	false
225	true	true	false	false	false	12577	false
226	true	false	true	true	false	12619	false
227	true	false	true	true	false	13311	false
228	true	false	true	true	false	13180	false
229	true	false	true	true	false	13019	false
230	true	false	false	false	false	12690	false
231	true	false	false	false	false	13582	false
232	true	false	false	false	false	12836	false
233	true	false	false	false	false	16439	false
234	true	false	true	true	false	15283	false
235	true	true	false	false	false	15222	false
236	true	true	false	false	false	14029	false
237	true	true	false	false	false	14246	false
238	true	true	false	false	false	14739	false
239	true	true	false	false	false	14682	false
240	true	true	false	false	false	14846	false
241	true	true	false	false	false	14297	false
242	true	false	true	true	false	14041	false
243	true	true	false	false	false	13978	false
244	true	true	false	false	false	14998	false
245	true	true	false	false	false	14221	false
246	true	false	true	true	false	14181	false
247	true	true	false	false	false	13505	false
248	true	true	false	false	false	14620	false
249	true	false	true	true	false	14327	false
250	true	true	false	false	false	13492	false
251	true	false	true	true	false	13742	false
252	true	false	true	true	false	12798	false
253	true	false	true	true	false	13081	false
254	true	false	true	true	false	13371	false
255	true	false	true	true	false	13103	false
256	true	false	true	true	false	12307	false
257	true	false	true	true	false	13099	false
258	true	false	true	false	true	12966	false
259	true	false	true	false	true	12937	false
260	true	false	true	true	false	12584	false
261	true	false	true	false	true	12886	false
262	true	false	true	false	true	11534	false
263	true	false	true	true	false	13373	false
264	true	false	true	true	false	11696	false
265	true	false	true	true	false	12811	false
266	true	false	true	true	false	12435	false
267	true	false	true	false	true	12583	false
268	true	false	true	true	false	12619	false
269	true	false	true	true	false	12490	false
270	true	false	true	true	false	13210	false
271	true	false	true	true	false	12990	false
272	true	false	true	true	false	14214	false
273	true	false	true	true	false	14706	false
274	true	false	true	true	false	12559	false
275	true	false	false	false	true	13160	false
276	true	false	true	true	false	14747	false
277	true	false	true	true	false	12533	false
278	true	false	true	false	true	13182	false
279	true	false	true	true	false	14289	false
280	true	false	true	true	false	12396	false
281	true	false	true	true	false	12987	false
282	true	false	true	false	true	24366	false
283	true	false	true	true	false	15493	false
284	true	false	true	true	false	17151	false
285	true	false	true	false	true	12580	false
286	true	false	true	true	false	14387	false
287	true	false	false	false	false	15800	false
288	true	false	true	true	false	12941	false
289	true	false	true	true	false	12889	false
290	true	false	true	true	false	15794	false
291	true	false	true	false	true	13327	false
292	true	false	false	false	false	14094	false
293	true	false	false	false	true	12256	false
294	true	false	true	true	false	13344	false
295	true	false	true	false	true	46056	false
296	true	false	true	false	true	28182	false
297	true	false	true	true	false	30185	false
298	true	false	true	false	true	31132	false
299	true	false	true	true	false	34296	false
300	true	false	true	false	true	32128	false
301	true	false	true	false	true	30699	false
302	true	false	true	false	true	42953	false
303	true	false	true	true	false	30864	false
304	true	false	true	true	false	11260	false
305	true	false	true	true	false	29804	false
306	true	false	true	true	false	28318	false
307	true	false	true	true	false	11687	false
308	true	false	true	true	false	29999	false
309	true	false	true	true	false	27950	false
310	true	false	true	true	false	28954	false
311	true	false	true	true	false	11505	false
312	true	false	true	true	false	33674	false
313	true	false	true	true	false	11012	false
314	true	false	true	true	false	28311	false
315	true	false	true	true	false	11234	false
316	true	false	true	true	false	30493	false
317	true	false	true	true	false	11207	false
318	true	false	true	true	false	27827	false
319	true	false	true	true	false	29712	false
320	true	false	true	true	false	27936	false
321	true	false	true	true	false	14487	false
322	true	false	true	true	false	34528	false
323	true	false	true	true	false	11046	false
324	true	false	true	true	false	36294	false
325	true	false	true	true	false	11055	false
326	true	false	true	true	false	31114	false
327	true	false	true	true	false	11508	false
328	true	false	true	true	false	32417	false
329	true	false	true	true	false	32427	false
330	true	false	true	true	false	28550	false
331	true	false	true	true	false	33322	false
332	true	false	true	true	false	35988	false
333	true	false	true	true	false	33624	false
334	true	false	true	true	false	30489	false
335	true	false	false	false	false	12690	false
336	true	false	false	false	false	12681	false
337	true	false	false	false	false	12412	false
338	true	false	false	false	false	12698	false
339	true	false	true	true	false	12273	false
340	true	false	false	false	false	12842	false
341	true	false	true	true	false	18146	false
342	true	false	true	false	true	12864	false
343	true	false	true	true	false	13334	false
344	true	false	true	true	false	12404	false
345	true	false	true	false	true	12398	false
346	true	false	true	true	false	13360	false
347	true	false	true	true	false	12581	false
348	true	false	true	false	true	13432	false
349	true	false	false	false	false	16079	false
350	true	false	false	false	false	14448	false
351	false	false	false	false	false	25763	false
352	true	false	false	false	true	12555	false
353	true	false	false	false	true	12774	false
354	true	false	true	false	true	12400	false
355	true	false	true	true	false	12676	false
356	true	false	false	false	true	24075	false
357	true	false	true	true	false	12475	false
358	true	false	true	true	false	18736	false
359	true	false	true	true	false	17204	false
360	true	false	true	true	false	12221	false
361	true	false	false	false	true	27361	false
362	true	false	true	false	true	22106	false
363	true	false	true	true	false	16321	false
364	true	false	true	true	false	13300	false
365	true	false	true	true	false	12364	false
366	true	false	false	false	false	12459	false
367	true	false	true	true	false	13045	false
368	true	false	true	true	false	13216	false
369	true	false	true	true	false	11901	false
370	true	false	true	true	false	12526	false
371	true	false	true	true	false	13348	false
372	true	false	false	false	false	13042	false
373	true	false	false	false	false	12402	false
374	true	true	false	false	false	12926	false
375	true	false	true	true	false	12645	false
376	true	false	false	false	true	13289	false
377	true	false	false	false	false	12402	false
378	true	true	false	false	false	12545	false
379	true	false	true	true	false	15768	false
380	true	false	false	false	false	12307	false
381	true	false	false	false	false	13342	false
382	true	false	true	true	false	13132	false
383	true	false	false	false	false	13220	false
384	true	true	false	false	false	13550	false
385	true	true	false	false	false	12744	false
386	true	false	true	true	false	12824	false
387	true	false	true	true	false	30324	false
388	true	false	true	true	false	26858	false
389	true	false	true	false	true	13395	false
390	true	false	true	true	false	13240	false
391	false	false	false	false	false	34957	false
392	true	false	true	true	false	12014	false
393	true	false	true	false	true	13422	false
394	true	false	true	true	false	14504	false
395	true	false	true	true	false	14128	false
396	true	false	true	true	false	12832	false
397	true	false	true	true	false	13251	false
398	true	false	true	true	false	12292	false
399	true	false	true	true	false	13257	false
400	true	true	false	false	false	12755	false
401	true	false	false	false	false	13806	false
402	true	false	false	false	false	13977	false
403	true	false	false	false	false	14347	false
404	true	false	false	false	true	13827	false
405	true	true	false	false	false	13987	false
406	true	false	true	true	false	12111	false
407	true	true	false	false	false	12393	false
408	true	true	false	false	false	12230	false
409	true	true	false	false	false	13175	false
410	true	false	true	true	false	12484	false
411	true	false	true	true	false	13237	false
412	true	false	true	true	false	13217	false
413	true	false	true	true	false	12917	false
414	true	false	true	true	false	13219	false
415	true	false	true	true	false	14132	false
416	true	false	true	true	false	13355	false
417	true	false	true	true	false	12797	false
418	true	false	true	true	false	12705	false
419	true	false	true	true	false	13910	false
420	true	false	true	true	false	12888	false
421	true	false	true	true	false	13161	false
422	true	false	true	true	false	13285	false
423	true	false	true	true	false	13296	false
424	true	false	true	true	false	13415	false
425	true	true	false	false	false	12488	false
