ID	TYPE	Message	EXPRESSION	PATH	HASH
1	DEREFERENCE_NULLABLE	dereferenced expression requestFactory.httpMethod is @Nullable	    if (requestFactory.httpMethod.equals("HEAD") && !Void.class.equals(responseType)) {	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/HttpServiceMethod.java:79	a1c8e84feb4afbef9b3b3ded8e604fa68ebc5ddb
2	DEREFERENCE_NULLABLE	dereferenced expression call is @Nullable	      call.cancel();	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/OkHttpCall.java:143	a1d3f625ca704780aab7ea7a65e5c74c7f582583
4	DEREFERENCE_NULLABLE	dereferenced expression formBuilder is @Nullable	      formBuilder.addEncoded(name, value);	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java:210	e072f9821f0512ecf2d5226976823347c8b0fc8d
6	DEREFERENCE_NULLABLE	dereferenced expression multipartBuilder is @Nullable	    multipartBuilder.addPart(headers, body);	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java:218	365ef1d09617e547b2a1536deec6cd9e960e53ca
7	DEREFERENCE_NULLABLE	dereferenced expression multipartBuilder is @Nullable	    multipartBuilder.addPart(part);	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java:223	821ebc31489add9a18d16ffd785d063ac8248cc4
8	DEREFERENCE_NULLABLE	dereferenced expression urlBuilder is @Nullable	      urlBuilder.addEncodedQueryParameter(name, value);	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java:200	d4ffa5388cee840ce2fac085f6fb96919bdcf548
10	DEREFERENCE_NULLABLE	dereferenced expression input is @Nullable	    for (int i = 0, limit = input.length(); i < limit; i += Character.charCount(codePoint)) {	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestBuilder.java:134	c908c6168528904c49cd21321cc0ffdf365d58d4
11	DEREFERENCE_NULLABLE	dereferenced expression handlers is @Nullable	    if (argumentCount != handlers.length) {	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestFactory.java:100	0b4eb6f9ed7168df775b5bb12da860426e15dd90
12	DEREFERENCE_NULLABLE	dereferenced expression parameterHandlers is @Nullable	          ParameterHandler<?> otherHandler = parameterHandlers[i];	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestFactory.java:790	c60e611fa3176e45c0f6c2a65609f8d7e8b9585d
13	DEREFERENCE_NULLABLE	dereferenced expression relativeUrlParamNames is @Nullable	      if (!relativeUrlParamNames.contains(name)) {	/home/vscode/nullness-benchmarks/retrofit/retrofit/src/main/java/retrofit2/RequestFactory.java:827	a980ae3436a1c4683d6727d6a768263623266cec
